ModelID,ModelName,MakeID,MakeName
55007,Other,124,Bugatti
6734,Veyron,124,Bugatti
55005,Other,125,Saleen
6764,S281,125,Saleen
6767,S7,125,Saleen
1874,Allante,126,Cadillac
55514,ATS,126,Cadillac
50142,BLS,126,Cadillac
1911,Broughame Sedan,126,Cadillac
50143,Catera,126,Cadillac
50144,Cimarron,126,Cadillac
378,Concours,126,Cadillac
4642,CTS,126,Cadillac
616,Deville,126,Cadillac
6521,DTS,126,Cadillac
1880,Eldorado,126,Cadillac
6150,Escalade,126,Cadillac
1905,Fleetwood,126,Cadillac
1917,Limgine,126,Cadillac
377,Seville,126,Cadillac
5048,SRX,126,Cadillac
5374,STS,126,Cadillac
5060,XLR,126,Cadillac
55516,XTS,126,Cadillac
384,Astro,127,Chevrolet
50145,Avalanche,127,Chevrolet
50146,Aveo,127,Chevrolet
50147,Beretta,127,Chevrolet
383,Blazer,127,Chevrolet
51129,C1500,127,Chevrolet
50148,C20,127,Chevrolet
381,Camaro,127,Chevrolet
1931,Caprice,127,Chevrolet
50149,Captiva,127,Chevrolet
50150,Cavalier,127,Chevrolet
50151,Celebrity,127,Chevrolet
50152,Celta,127,Chevrolet
1951,Chevy,127,Chevrolet
50153,Citation,127,Chevrolet
50154,Classic Sedan,127,Chevrolet
50155,Cobalt,127,Chevrolet
50156,Colorado,127,Chevrolet
50157,Corsa,127,Chevrolet
50158,Corsica,127,Chevrolet
382,Corvette,127,Chevrolet
4109,Cruze,127,Chevrolet
50159,El Camino,127,Chevrolet
50160,Epica,127,Chevrolet
50161,Equinox,127,Chevrolet
50162,Express,127,Chevrolet
50163,Grand AM,127,Chevrolet
50164,Grand Blazer,127,Chevrolet
50165,Grand Prix,127,Chevrolet
7614,HHR,127,Chevrolet
50166,Impala,127,Chevrolet
50167,Ipanema,127,Chevrolet
54459,K1500,127,Chevrolet
50168,Kadett,127,Chevrolet
50169,Kalos,127,Chevrolet
50170,Lacetti,127,Chevrolet
50171,Lumina,127,Chevrolet
50172,LUV,127,Chevrolet
50173,Malibu,127,Chevrolet
50174,Matiz,127,Chevrolet
50175,Meriva,127,Chevrolet
50176,Metro,127,Chevrolet
50177,Montana,127,Chevrolet
50178,Monte Carlo,127,Chevrolet
50179,Monza Chevy,127,Chevrolet
3264,MW,127,Chevrolet
50180,Nova,127,Chevrolet
50181,Nubira,127,Chevrolet
50182,Omega,127,Chevrolet
5578,Optra,127,Chevrolet
52731,Orlando,127,Chevrolet
50183,P-30,127,Chevrolet
50184,Prisma,127,Chevrolet
50185,Prizm,127,Chevrolet
50186,Rezzo,127,Chevrolet
50187,S Blazer,127,Chevrolet
50188,S-10,127,Chevrolet
3325,Silverado,127,Chevrolet
53542,Sonic,127,Chevrolet
50189,Sonota,127,Chevrolet
50190,Space Van,127,Chevrolet
58757,Spark,127,Chevrolet
50191,Spectrum,127,Chevrolet
50192,Sprint,127,Chevrolet
50193,SSR,127,Chevrolet
50194,Suburban,127,Chevrolet
50195,Sunfire,127,Chevrolet
50196,Tacuma,127,Chevrolet
1957,Tahoe,127,Chevrolet
50197,Tavera,127,Chevrolet
50198,Tornado,127,Chevrolet
50199,Tracker,127,Chevrolet
50200,Trafic,127,Chevrolet
3473,Trailblazer,127,Chevrolet
50201,Uplander,127,Chevrolet
50202,Vectra,127,Chevrolet
50203,Venture,127,Chevrolet
50204,Zafira,127,Chevrolet
5461,H2,128,Hummer
5800,H3,128,Hummer
50214,Hummer Others,128,Hummer
50215,Aztek,129,Pontiac
50216,Fiero,129,Pontiac
60412,Firebird,129,Pontiac
50217,G3,129,Pontiac
50218,G4,129,Pontiac
50219,G5,129,Pontiac
50220,G6,129,Pontiac
50221,G8,129,Pontiac
50222,Grand Prix,129,Pontiac
50223,GTO,129,Pontiac
50224,HHR,129,Pontiac
50225,Le Mans,129,Pontiac
50226,Montana,129,Pontiac
50227,Parisienne,129,Pontiac
50228,Phoenix,129,Pontiac
60785,Pontiac Others,129,Pontiac
50229,Pursit,129,Pontiac
50230,Safari,129,Pontiac
50231,Solstice,129,Pontiac
50232,Sunbird,129,Pontiac
50233,Sunfire,129,Pontiac
50234,Torrent,129,Pontiac
50235,Trans Sport,129,Pontiac
50236,Vibe,129,Pontiac
50237,Wave,129,Pontiac
357,Cherokee,130,Jeep
50313,CJ,130,Jeep
50314,Comanche,130,Jeep
6522,Commander,130,Jeep
50315,Compass,130,Jeep
576,Grand Cherokee,130,Jeep
4983,Grand Wagonia,130,Jeep
50316,Jeep Others,130,Jeep
50317,Liberty,130,Jeep
7320,Patriot,130,Jeep
50318,Scrambler,130,Jeep
50319,Wagoneer,130,Jeep
358,Wrangler,130,Jeep
50276,400,131,Dodge
50277,600,131,Dodge
50278,Aries,131,Dodge
50279,Atos,131,Dodge
50280,Attitude,131,Dodge
7239,Avenger,131,Dodge
7083,Caliber,131,Dodge
50281,Caravan,131,Dodge
50282,Challenger,131,Dodge
7240,Charger,131,Dodge
50283,Colt,131,Dodge
50284,Conquest,131,Dodge
50285,Dakota,131,Dodge
50286,Daytona,131,Dodge
50287,Diplomat,131,Dodge
4898,Dodge Others,131,Dodge
50288,Durango,131,Dodge
50289,Dynasty,131,Dodge
50290,Grand Caravan,131,Dodge
50291,H100,131,Dodge
50292,Intrepid,131,Dodge
50293,Lancer,131,Dodge
50294,Magnum,131,Dodge
50295,Mega Cab,131,Dodge
50296,Mirada,131,Dodge
50297,Monaco,131,Dodge
50298,Neon,131,Dodge
7084,Nitro,131,Dodge
50299,Omni,131,Dodge
50300,Quad Cab,131,Dodge
50301,Raider,131,Dodge
50302,RAM,131,Dodge
50303,Ramcharger,131,Dodge
50304,Rampage,131,Dodge
50305,Shadow,131,Dodge
50306,Spirit,131,Dodge
50307,Sprinter,131,Dodge
50308,SRT8,131,Dodge
50309,Stealth,131,Dodge
50310,Stratus,131,Dodge
50311,SX,131,Dodge
50312,Verna,131,Dodge
3418,Viper,131,Dodge
50716,Aviator,132,Lincoln
50717,Blackwood,132,Lincoln
368,Continental,132,Lincoln
50718,Cougar,132,Lincoln
50719,Lincoln Others,132,Lincoln
615,LS,132,Lincoln
50720,Mariner,132,Lincoln
50721,Mark LT,132,Lincoln
2172,Mark VII,132,Lincoln
2177,Mark VIII,132,Lincoln
50722,Milan,132,Lincoln
8041,MKX,132,Lincoln
50723,MKZ,132,Lincoln
50724,Montego,132,Lincoln
50725,Navigator,132,Lincoln
369,Town Car,132,Lincoln
50726,Zephyr,132,Lincoln
50367,Capri,133,Mercury
60786,Cougar,133,Mercury
50368,Grand Marquis,133,Mercury
50369,Lynx,133,Mercury
50370,Marauder,133,Mercury
50371,Mariner,133,Mercury
50372,Marquis,133,Mercury
50373,Milan,133,Mercury
50374,Montego,133,Mercury
50375,Monterey,133,Mercury
50376,Mountaineer,133,Mercury
50377,Mystique,133,Mercury
50378,Topaz,133,Mercury
50379,Tracer,133,Mercury
50380,Villager,133,Mercury
50381,Zephyr,133,Mercury
50745,City,135,Smart
50746,ForFour,135,Smart
50747,ForTwo,135,Smart
9500,ForTwo CP,135,Smart
50748,Roadster,135,Smart
5307,Smart ForFour,135,Smart
50749,Smart Others,135,Smart
51115,ABARTH OTHERS,136,ABARTH
50665,FX,140,Infiniti
50666,G20,140,Infiniti
50667,G35,140,Infiniti
50668,G37,140,Infiniti
50669,I30,140,Infiniti
50670,I35,140,Infiniti
52165,Infiniti Others,140,Infiniti
50671,J30,140,Infiniti
50672,M30,140,Infiniti
50673,M35,140,Infiniti
50674,M45,140,Infiniti
50675,Q45,140,Infiniti
50676,QX4,140,Infiniti
50677,QX56,140,Infiniti
52166,Acura Others,141,Acura
50652,CL,141,Acura
50653,CSX,141,Acura
50654,EL,141,Acura
50655,Integra,141,Acura
50656,Legend,141,Acura
50657,MDX,141,Acura
52164,NSX,141,Acura
50658,RDX,141,Acura
50659,RL,141,Acura
50660,RSX,141,Acura
50661,SLX,141,Acura
50662,TL,141,Acura
50663,TSX,141,Acura
50664,Vigor,141,Acura
50708,Delorean Others,142,Delorean
50709,DMC-12,142,Delorean
50710,Eagle Others,143,Eagle
50711,Medallion,143,Eagle
50712,Premier,143,Eagle
50713,Summit,143,Eagle
50714,Talon,143,Eagle
50715,Vision,143,Eagle
50729,Achieva,145,Oldsmobile
50730,Alero,145,Oldsmobile
50731,Aurora,145,Oldsmobile
50732,Bravada,145,Oldsmobile
50733,Calais,145,Oldsmobile
50734,Ciera,145,Oldsmobile
50735,Cutlass,145,Oldsmobile
50736,Eighty Eight,145,Oldsmobile
50737,Firenza,145,Oldsmobile
50738,Intrigue,145,Oldsmobile
50739,Ninety Eight,145,Oldsmobile
50740,Oldsmobile Others,145,Oldsmobile
50741,Omega,145,Oldsmobile
50742,Regency,145,Oldsmobile
50743,Silhouette,145,Oldsmobile
50744,Toronado,145,Oldsmobile
50750,825,146,Sterling
50751,827,146,Sterling
50752,Sterling Others,146,Sterling
50753,45,147,Yugo
50754,55,147,Yugo
50755,60,147,Yugo
50756,65,147,Yugo
50757,Cabrio,147,Yugo
50758,Ciao,147,Yugo
50759,GV,147,Yugo
50760,GVL,147,Yugo
50761,GVS,147,Yugo
50762,Koral,147,Yugo
50763,Tempo,147,Yugo
50764,Yugo Others,147,Yugo
50765,ABT Others,148,ABT
50766,AC Cobra Others,149,AC Cobra
50767,AC Schnitzer Others,150,AC Schnitzer
50768,Arden Others,151,Arden
50769,Ariel Others,152,Ariel
50770,Ascari Others,153,Ascari
50771,AvtoVAZ Others,154,AvtoVAZ
50772,Bogdan Others,155,Bogdan
50773,Bristol Others,156,Bristol
50774,Ciï½¥ZETA Others,157,Ci ZETA
50775,Daf Others,158,Daf
50776,De Tomazo Others,159,De Tomazo
50777,Edonis Others,160,Edonis
50778,Foden Others,161,Foden
50779,Gaz Others,162,Gaz
50780,Gemballa Others,163,Gemballa
50781,Ginetta Others,164,Ginetta
50782,Invicta Others,165,Invicta
50783,irmscher Others,166,Irmscher
50784,Iso Others,167,Iso
50786,Daily,168,Iveco
50785,Iveco Others,168,Iveco
50787,Jensen Others,169,Jensen
50788,Jonckheere Others,170,Jonckheere
50789,Kamaz Others,171,Kamaz
50790,Karlsson Others,172,Karlsson
50791,Koenig Others,173,Koenig
50792,Koenigsegg Others,174,Koenigsegg
50794,Leyand Trucks Others,175,Leyand Trucks
50795,Man Others,176,MAN
51071,TGL,176,MAN
51070,TGM,176,MAN
51069,TGS,176,MAN
51068,TGX,176,MAN
50797,Oettinger Others,177,Oettinger
50798,Pagani Others,178,Pagani
50847,Kelisa,179,Perodua
50849,Kembara,179,Perodua
50848,Kenari,179,Perodua
50846,MyVi,179,Perodua
50844,Perodua Others,179,Perodua
50850,Rusa,179,Perodua
50845,Viva,179,Perodua
50800,Piaggio Others,180,Piaggio
50801,Renault Trucks Others,181,Renault Trucks
50802,Scania Others,182,Scania
50803,Setra Others,183,Setra
50804,Spyker Cars Others,184,Spyker Cars
50805,Ace,185,Tata
50806,Indica,185,Tata
50807,Indigo,185,Tata
50808,Magic,185,Tata
50809,Novus,185,Tata
50810,Safari,185,Tata
50811,Sumo,185,Tata
50812,Tata Others,185,Tata
50813,Winger,185,Tata
50814,Tatra Others,186,Tatra
50815,Temsa Others,187,Temsa
50816,Troller Others,188,Troller
50817,Uaz Others,189,Uaz
50818,Ural Others,190,Ural
50819,Vangool Others,191,Vangool
50820,Westfield Others,192,Westfield
50821,Wiesmann Others,193,Wiesmann
50822,YES! Others,194,YES!
50823,Zastava Others,195,Zastava
50824,Zil Others,196,Zil
50825,CAMI Automotive Others,197,CAMI Automotive
50826,Dacia Others,198,Dacia
50827,Logan,198,Dacia
50828,Holden Others,199,Holden
50833,100,200,MG Rover
50834,200,200,MG Rover
50830,25,200,MG Rover
50835,400,200,MG Rover
50831,45,200,MG Rover
50836,600,200,MG Rover
50832,75,200,MG Rover
50837,800,200,MG Rover
50838,City Rover,200,MG Rover
50839,MG F,200,MG Rover
50829,MG Rover Others,200,MG Rover
50840,MG SV,200,MG Rover
50841,MG TF,200,MG Rover
50842,Mini,200,MG Rover
50843,RV8,200,MG Rover
50855,Arena,201,Proton
50858,Gen-2,201,Proton
50856,Juara,201,Proton
50854,Perdana,201,Proton
50853,Persona,201,Proton
50857,Proton Others,201,Proton
50852,Saga,201,Proton
50851,Satria Neo,201,Proton
50859,Savvy,201,Proton
50860,Wira,201,Proton
50862,Fabia,202,Skoda
50865,Fericia,202,Skoda
50864,Laura,202,Skoda
50866,Octavia,202,Skoda
50863,Praktik,202,Skoda
50867,Roomster,202,Skoda
50861,Skoda Others,202,Skoda
50868,Superb,202,Skoda
50870,Agila,203,Vauxhall
50871,Astra,203,Vauxhall
50878,Astra van,203,Vauxhall
50879,Combo,203,Vauxhall
50872,Corsa,203,Vauxhall
50873,Frontera,203,Vauxhall
50874,Meriva,203,Vauxhall
50875,Signum,203,Vauxhall
50880,Tigra,203,Vauxhall
50869,Vauxhall Others,203,Vauxhall
50876,Vectra,203,Vauxhall
50881,Vivaro,203,Vauxhall
50877,Zafira,203,Vauxhall
50882,Ambassador,204,Hindustan
50883,Contessa,204,Hindustan
51054,Bolero,205,Mahindra & Mahindra
50885,Jeep,205,Mahindra & Mahindra
50884,Mahindra & Mahindra Others,205,Mahindra & Mahindra
51053,MaXX,205,Mahindra & Mahindra
51052,Pick-Up,205,Mahindra & Mahindra
50886,Scorpio,205,Mahindra & Mahindra
50887,Gypsy,206,Maruti Udyog
50891,Maruti Udyog Others,206,Maruti Udyog
50888,Omni,206,Maruti Udyog
50889,Versa,206,Maruti Udyog
50890,Vitara,206,Maruti Udyog
50893,Agrale Others,207,Agrale
50892,Marrua,207,Agrale
50895,Jindo Others,208,Jindo
50894,SPV,208,Jindo
51119,QM5,209,Renault Samsung
50896,Renault Samsung Others,209,Renault Samsung
50897,SM3,209,Renault Samsung
50898,SM5,209,Renault Samsung
61794,SM6,209,Renault Samsung
50899,SM7,209,Renault Samsung
50900,Beijing Automobile Works Others,210,Beijing Automobile Works (BAW)
50901,Hafei Auto Others,211,Hafei Auto
50902,Guangzhou Automobile Others,212,Guangzhou Automobile
50903,Great Wall Motor Others,213,Great Wall Motor
50906,A5,214,Chery Automobile
50907,Chery,214,Chery Automobile
50904,Chery Automobile Others,214,Chery Automobile
50905,Easter,214,Chery Automobile
50908,Fengyun,214,Chery Automobile
50909,Qiyun,214,Chery Automobile
50910,QQ,214,Chery Automobile
50911,V5,214,Chery Automobile
50925,Aveo,215,Shanghai Automotive
50928,Blazer,215,Shanghai Automotive
50919,Buick Regal,215,Shanghai Automotive
50918,Buick Royaum,215,Shanghai Automotive
50921,Cadillac,215,Shanghai Automotive
50922,Epica,215,Shanghai Automotive
50923,Excelle,215,Shanghai Automotive
50916,Gol,215,Shanghai Automotive
50917,Golf Touran,215,Shanghai Automotive
50920,LaCrosse,215,Shanghai Automotive
50926,Lova,215,Shanghai Automotive
50927,Montana,215,Shanghai Automotive
50913,Passat,215,Shanghai Automotive
50915,Polo,215,Shanghai Automotive
50924,Sail,215,Shanghai Automotive
50914,Santana,215,Shanghai Automotive
50912,Shanghai Automotive Others,215,Shanghai Automotive
50929,Spark,215,Shanghai Automotive
50930,FAW Others,216,FAW (First Automobile Works)
50933,Benben,217,ChangAn Automobile
50931,ChangAn Automobile Others,217,ChangAn Automobile
50932,CM8,217,ChangAn Automobile
50943,Accent,218,DFM (Dongfeng Motor)
50936,Bluebird,218,DFM (Dongfeng Motor)
50942,Carato,218,DFM (Dongfeng Motor)
50945,Carnival,218,DFM (Dongfeng Motor)
50946,Civic,218,DFM (Dongfeng Motor)
50947,CR-V,218,DFM (Dongfeng Motor)
50934,DFM Others,218,DFM (Dongfeng Motor)
50940,Geniss,218,DFM (Dongfeng Motor)
50941,Optima,218,DFM (Dongfeng Motor)
50944,Pride,218,DFM (Dongfeng Motor)
50948,Space Gear,218,DFM (Dongfeng Motor)
50938,Sunny,218,DFM (Dongfeng Motor)
50937,Sylphy,218,DFM (Dongfeng Motor)
50935,Teana,218,DFM (Dongfeng Motor)
50939,Tiida,218,DFM (Dongfeng Motor)
50955,Beauty Leopard,219,Geely Automobile
50957,Biaofeng,219,Geely Automobile
50950,Freedom Ship,219,Geely Automobile
50949,Geely Automobile Others,219,Geely Automobile
50953,Haoqing,219,Geely Automobile
50951,LG-1,219,Geely Automobile
50958,Marindo,219,Geely Automobile
50954,Merrie,219,Geely Automobile
50956,Ulion,219,Geely Automobile
50952,Vision,219,Geely Automobile
50965,Audi A4,220,Faw Car
50964,Audi A6,220,Faw Car
50968,Bora,220,Faw Car
50970,Caddy,220,Faw Car
50971,Charade,220,Faw Car
50979,Corolla,220,Faw Car
50976,Crown,220,Faw Car
50973,Echo,220,Faw Car
50985,Familia,220,Faw Car
50987,Freewind,220,Faw Car
50969,Golf,220,Faw Car
50988,Highland Trooper,220,Faw Car
50967,Jetta,220,Faw Car
50983,Land Cruiser,220,Faw Car
50977,Mark X,220,Faw Car
50959,Others,220,Faw Car
50972,Platz,220,Faw Car
50982,Prado,220,Faw Car
50986,Premacy,220,Faw Car
50984,Prius,220,Faw Car
50966,Sagitar,220,Faw Car
50981,Terios,220,Faw Car
50960,unkown,220,Faw Car
50961,unkown,220,Faw Car
50962,unkown,220,Faw Car
50963,unkown,220,Faw Car
50975,Vela,220,Faw Car
50978,Vios,220,Faw Car
50974,Vitz,220,Faw Car
50980,Xingfu Shizhe,220,Faw Car
50990,C2,221,Dongfeng Peugeot Citroen Automobile
50996,Citroen Elysee,221,Dongfeng Peugeot Citroen Automobile
50997,Citroen Picasso,221,Dongfeng Peugeot Citroen Automobile
50993,Citroen Triomphe,221,Dongfeng Peugeot Citroen Automobile
50992,Citroen Xsara,221,Dongfeng Peugeot Citroen Automobile
50994,Citroen ZX,221,Dongfeng Peugeot Citroen Automobile
50989,Others,221,Dongfeng Peugeot Citroen Automobile
50995,Peugeot 206,221,Dongfeng Peugeot Citroen Automobile
50991,Peugeot 307,221,Dongfeng Peugeot Citroen Automobile
50998,Others,222,Guangzhou Toyota
50999,Others,223,Honda China
51000,Others,224,Beijing Hyundai
51001,Others,225,Bejing Benz
51002,Others,226,Beiqi Foton Motor
51003,Others,227,Nanjing Fiat
51004,Others,228,Nanjing Soyat
51005,Others,229,Geely
51006,Others,230,Geely Shanghai Jeep
51011,Dingo,231,Hafei Automobile
51010,Lobo,231,Hafei Automobile
51007,Others,231,Hafei Automobile
51008,Saibao,231,Hafei Automobile
51009,Tico,231,Hafei Automobile
51012,Others,232,Changhe Suzuki
51013,Others,233,Changhe Automobile
51014,Others,234,Ford China
51015,Others,235,Changan Suzuki
51016,Others,236,Byd Automobile
51017,Others,237,TT Auto
51018,Others,238,Soueast Motor
51019,Others,239,Jinbei Automotive
51020,Others,240,Brilliance Bmw
51067,100,241,SAMIL
51065,20,241,SAMIL
51066,50,241,SAMIL
51064,SAMIL OTHERS,241,SAMIL
51074,MAX 1,242,SAMAG
51075,MAX 2-3-4,242,SAMAG
51073,PICK PE-PF,242,SAMAG
51072,SAMAG OTHERS,242,SAMAG
51076,Caterpillar Others,243,Caterpillar
51077,JCB OTHERS,244,JCB
51079,YANMAR OTHERS,245,YANMAR
51080,TAKEUCHI OTHERS,246,TAKEUCHI
51094,TB016,246,TAKEUCHI
51093,TB108,246,TAKEUCHI
51102,TB1140,246,TAKEUCHI
51095,TB125,246,TAKEUCHI
51097,TB135,246,TAKEUCHI
51103,TB138FR,246,TAKEUCHI
51099,TB145,246,TAKEUCHI
51104,TB153FR,246,TAKEUCHI
51101,TB175,246,TAKEUCHI
51105,TB180FR,246,TAKEUCHI
51096,TB228,246,TAKEUCHI
51098,TB235,246,TAKEUCHI
51100,TB250,246,TAKEUCHI
51081,TL120,246,TAKEUCHI
51082,TL130,246,TAKEUCHI
51083,TL140,246,TAKEUCHI
51084,TL150,246,TAKEUCHI
51085,TL220,246,TAKEUCHI
51086,TL230,246,TAKEUCHI
51087,TL240,246,TAKEUCHI
51088,TL250,246,TAKEUCHI
51089,TW50,246,TAKEUCHI
51090,TW60,246,TAKEUCHI
51091,TW65,246,TAKEUCHI
51092,TW80,246,TAKEUCHI
51106,BOMAG OTHERS,247,BOMAG
51107,MERLO OTHERS,248,MERLO
51108,POTAIN OTHERS,249,POTAIN
51109,Liebherr OTHERS,250,Liebherr
51110,Terex OTHERS,251,Terex
51111,DEMAG OTHERS,252,DEMAG
51112,Haulotte OTHERS,253,Haulotte
51113,TMC OTHERS,254,TMC
51114,PUTZMEISTER OTHERS,255,Putzmeiser
51126,kubota OTHERS,256,Kubota
50126,Allure,325,Buick
50127,Century,325,Buick
50128,Electra,325,Buick
50129,Enclave,325,Buick
50130,Estate,325,Buick
50131,LaCrosse,325,Buick
50132,Lucerne,325,Buick
50133,Rainier,325,Buick
50134,Reatta,325,Buick
60411,Regal,325,Buick
50135,Rendezvous,325,Buick
50136,Riviera,325,Buick
50137,Roadmaster,325,Buick
50138,Skyhawk,325,Buick
50139,Skylark,325,Buick
50140,Somerset,325,Buick
50141,Terraza,325,Buick
52158,Others,335,Tesla Motors
51041,Aero Midi,338,Mitsubishi Fuso
50054,Canter,338,Mitsubishi Fuso
51038,Canter Guts,338,Mitsubishi Fuso
52133,Fighter,338,Mitsubishi Fuso
51042,Fighter Mignon,338,Mitsubishi Fuso
50055,Fuso Others,338,Mitsubishi Fuso
51039,Great,338,Mitsubishi Fuso
55501,Rosa Bus,338,Mitsubishi Fuso
51040,Super Great,338,Mitsubishi Fuso
50056,Truck,338,Mitsubishi Fuso
60147,Kazet,365,UD TRUCKS
55766,GT,599,Artega
61571,New Holland Others,716,New Holland
61552,CASE Others,1415,CASE
61553,Hyster Others,1416,Hyster
61554,John Deere Others,1417,John Deere
61555,Massey Ferguson Others,1418,Massey Ferguson
